identifier,entityName,attributeName,attributeDefinition,attributeLabel,attributeUnit,ECSO_,who,notes
doi:10.18739/A2MC1X,d12301avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2MC1X,c12401avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2NP2Q,CTD Data Files,scan,Scan Count,,number,00002500,SC,
doi:10.18739/A2QC1V,05601avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05701avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05901avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05501avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05301avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,06101avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,06001avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05401avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05801avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QC1V,05201avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2QN5Z993,CTD Data Files,scan,Scan Count,,number,00002500,SC,
doi:10.18739/A2SG4N,CTD Data Files,scan,Scan Count,,number,00002500,SC,
doi:10.18739/A2V53S,g02301avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,c01801avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,f02201avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,e02101avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,a02001avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,b01901avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,h02401avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2V53S,d01701avg.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0036_BC(5)_2.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0031_BC(5)_7.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0035_BC(5)_3.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0029_BC(5)_9.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0028_BC(5)_10.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0033_BC(5)_5.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0034_BC(5)_4.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0032_BC(5)_6.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0037_BC(5)_1.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2ZV6R,201118-SWL-0030_BC(5)_8.cnv,scan,scan count,,number,00002500,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,DUNL_nest,Dunlin nest,,,00002501,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,SESA_nest,Semi-palmated Sandpiper nest,,,00002501,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,RNPH_nest,Red-necked Phalarope nest,,,00002501,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,REPH_nest,Red Phalarope nest,,,00002501,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,WESA_nest,Western sandpiper nest,,,00002501,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,WHIM_nest,Whimbrel nest,,,00002501,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,PESA_band,Pectoral sandpiper band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,DUNL_band,Dunlin band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,SESA_band,Semi-palmated Sandpiper band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,REPH_band,Red Phalarope band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,RNPH_band,Red-necked phalarope band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,WESA_band,Western sandpiper band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,WHIM_band,Whimbrel band,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,PESA_nest,Pectoral sandpiper nest,,,00002503,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,SESA_sideproject,Semi-palmated Sandpiper side project,,,00002507,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,DUNL_sideproject,Semi-palmated Sandpiper side project,,,00002507,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,REPH_sideproject,Red Phalarope side project,,,00002507,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,RNPH_sideproject,Red-necked Phalarope side project,,,00002507,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,WESA_sideproject,Western Sandpiper side project,,,00002507,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,WHIM_sideproject,Whimbrel side project,,,00002507,SC,
doi:10.18739/A2CD5M,ASDN_Camp_info.csv,PESA_sideproject,Pectoral sandpiper side project,,,00002507,SC,
doi:10.18739/A27N5S,Greyscale reflectance and magentic susceptibility,cm/yr,sedimentation rate,,centimeterPerYear,00002510,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,Plot_limit,Bird capture location relative to plot boundaries,Plot_limit,,00002511,SC,
doi:10.18739/A2CD5M,ASDN_Bird_nests.csv,Plot_limit,Bird capture location relative to plot boundaries,,,00002511,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_chick_shorebird_banding.csv,plotLmt,Whether nest was in or outside of plot boundaries.,,,00002511,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_egg_measurements.csv,plotLmt,Whether nest was in or outside of plot boundaries.,,,00002511,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,plotLmt,Whether nest was in or outside of plot boundaries.,,,00002511,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_nest_data.csv,plotLmt,Whether nest was in or outside of plot boundaries.,,,00002511,SC,
doi:10.18739/A2CD5M,ASDN_Bird_nests.csv,stageFnd,Breeding stage at which nest was found,,,00002512,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_nest_data.csv,stage_find,Breeding stage of nest when found.,,,00002512,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,Capture_stage,Stage of breeding cycle at which bird was captured,Capture_stage,,00002512,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_chick_shorebird_banding.csv,stage_of_capt,Stage of breeding cycle during which capture occurred.,,,00002512,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,stage_of_capt,Stage of breeding cycle during which capture occurred.,,,00002512,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,"bm_head, bm_neck, bm_back, bm_brst, bm_abd","Body molt of head, neck, back, breast, and abdomen",Body Molt,,00002513,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,"ffm_p1, ... ffm_p10",Flight Feather Molt Scores - primaries 1-10,"ffm_p1, ... ffm_p10",,00002513,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,"ffm_s1, ... ffm_s10",Flight Feather Molt Scores - secondaries 1-10,"ffm_s1, ... ffm_s10",,00002513,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,"tfm_1, ... tfm_6",Flight Feather Molt Scores - tertials 1-6,"tfm_1, ... tfm_6",,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p10,Score for molting 10th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s10,Score for molting 10th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p1,Score for molting 1st primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s1,Score for molting 1st secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,tfm_1,Score for molting 1st tail feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p2,Score for molting 2nd primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s2,Score for molting 2nd secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,tfm_2,Score for molting 2nd tail feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p3,Score for molting 3rd primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s3,Score for molting 3rd secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,tfm_3,Score for molting 3rd tail feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p4,Score for molting 4th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s4,Score for molting 4th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,tfm_4,Score for molting 4th tail feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p5,Score for molting 5th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s5,Score for molting 5th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,tfm_5,Score for molting 5th tail feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p6,Score for molting 6th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s6,Score for molting 6th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,tfm_6,Score for molting 6th tail feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p7,Score for molting 7th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s7,Score for molting 7th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p8,Score for molting 8th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s8,Score for molting 8th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_p9,Score for molting 9th primary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,ffm_s9,Score for molting 9th secondary feather.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,bm_abd,Score for molting of cover feathers on abdomen.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,bm_back,Score for molting of cover feathers on back.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,bm_brst,Score for molting of cover feathers on breast.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,bm_head,Score for molting of cover feathers on head.,,,00002513,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,bm_neck,Score for molting of cover feathers on neck.,,,00002513,SC,
doi:10.18739/A2CD5M,ASDN_Daily_pred_lemm.csv,Nests_or_dens,Was a nest or den found of the species observed during the survey?,,,00002523,SC,
doi:10.18739/A2FS1H,SWL2012_SPECIES_Macroinfaunal_taxa.csv,Gear_Code,Gear code,,,00002527,SC,
doi:10.18739/A2FT8DJ33,SWL2015_SPECIES_Macroinfaunal_taxa.csv,Gear_Code,Gear code,,,00002527,SC,
doi:10.18739/A2KK94B8Q,SWL2014_SPECIES_Macroinfaunal_taxa.csv,Gear_Code,Gear code,,,00002527,SC,
doi:10.18739/A2V11VK2K,SWL2013_SPECIES_Macroinfaunal_taxa.csv,Gear_Code,Gear code,,,00002527,SC,
urn:uuid:efa91a9b-c01f-46eb-9900-1ae38aa24573,ArcticEIS_CTD.csv,GearCode,What type of gear was used to collect the data,,,00002527,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,fecal_sample_pres,What type of preservative was used for fecal sample,fecal_sample_pres,,00002528,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,RNALater_blood,Whether a blood sample was taken for RNALater analysis,RNALater_blood,,00002529,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,Chick_sample_type,"Type of tissue sample taken from chick, if applicable.",Chick_sample_type,,00002530,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,Chick_sample,Whether a tissue sample was taken from a chick.,Chick_sample,,00002530,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,AI_swab,Whether cloaca was swabbed for avian influenza testing,AI_swab,,00002531,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,fecal_sample,Whether fecal sample was collected (passive sampling by placing bird in box for few minutes) for gut microbiota side-project.,fecal_sample,,00002532,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,moss_feather_sample,Whether 3-5 breast feathers were collected for moss dispersal side-project,moss_feather_sample,,00002533,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,moss_feathers,Whether breast feathers were collected for moss side project.,,,00002533,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,contaminant_feathers,Whether feathers were collected for contaminant analysis.,,,00002533,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,ASDN_feather_sample,Whether feathers were collected for the ASDN archive,ASDN_feather_sample,,00002533,SC,
doi:10.18739/A2CD5M,ASDN_Bird_nests.csv,Known_renest,Whether or not one or both parents attending this nest had been observed attending a previous nest earlier in the season. Renesting occurred following failure of the previous nest. We recommend checking the values of this column against the data - values assigned in the field may not be accurate.,,,00002534,SC,
doi:10.18739/A2WS05,Database_TKhydrodatabase_31_Dec_2014.csv,impacted,Whether or not the sample has been effected by thermokarst activity,,,00002535,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,Recap_betwyear,Whether the bird was captured in a previous year (should be double-checked against other data),Recap_betwyear,,00002536,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,recap_betw_year,Whether the bird was captured previously in a different year.,,,00002536,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_shorebird_resightings.csv,captured,Whether the bird was captured in the same year as the resighting.,,,00002537,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,recap_witn_year,Whether the bird was captured previously in the same year.,,,00002537,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,Recap_withinyear,Whether the bird was previously captured in the same year (should be double-checked against other data),Recap_withinyear,,00002537,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_chick_shorebird_banding.csv,recap_witn_year,Whether the chick was captured previously in the same year.,,,00002537,,
doi:10.18739/A2CD5M,ASDN_Daily_pred_lemm.csv,Count_type,Whether the count is an estimated number or an exact number of individuals observed,,,00002538,SC,
doi:10.18739/A2WS05,DOC lability database_TK_ldocdata_22nov2013.csv,Fert,Whether the incubation was carried out with added nutrients or not.,,,00002539,SC,
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,inner_or_outer_valley,Whether the valley is an inner or outer valley,,,00002540,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,pesa_feathers,Feathers collected from pectoral sandpipers for particular analysis.,,,00002541,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,total_feathers_coll,"List of all feathers collected separated by commas. 1,2,3 = 1st, 2nd, 3rd, etc. of whatever set of feathers, 'L or R' = left or right wing, 'p, s, pc, r, t, cov, brst' = primary, secondary, primary covert, retrices, tertial, coverts, breast, 'y' = feathers collected but not sure which ones.",,,00002541,SC,
doi:10.18739/A2VT1GP7Q,Utqiagvik_adult_shorebird_banding.csv,Hg_feathers,"List of feathers collected for mercury analysis separated by commas. 1,2,3 = 1st, 2nd, 3rd, etc. of whatever set of feathers, 'L or R' = left or right wing, 'p, s, pc, r, t, cov, brst' = primary, secondary, primary covert, retrices, tertial, coverts, breast, 'y' = feathers collected but not sure which ones.",,,00002541,SC,
doi:10.18739/A2CD5M,ASDN_Bird_captures.csv,feathers_coll,Which feathers were collected for ASDN archive,feathers_coll,,00002541,SC,
doi:10.18739/A2NZ94,LAV_FTP_2001.txt,Transect,"Direction of transect from tower position: ""0 = North, 90 = East, 180 = South, etc.""",,Unit not found in metadata,00002542,SC,
doi:10.18739/A2NZ94,LAV_FTP_2000.txt,Transect,"Direction of transect from tower position: ""0 = North, 90 = East, 180 = South, etc.""",,Unit not found in metadata,00002542,SC,
doi:10.18739/A2222R550,brwdoas-lz337to364-v012-EarlySzn.aon.txt,view_azi,"view azimuth, 0 = true N, + for clockwise from North",,degree,00002543,SC,
doi:10.18739/A22S2G,buoy14-lz346to364-v012-scd.aon.txt,view_azi,"view azimuth, 0 = true N, + for clockwise from North",,degree,00002543,SC,
doi:10.18739/A2K86G,campbell_data60.csv,id,Row number,,,00002543,SC,
doi:10.18739/A2HP13,Tutakoke_CO2_data_2015.csv,exp_slope,Value of slope of exponential fit,,micromolesPerSquareMeterPerSecond,00002544,SC,
doi:10.18739/A2HP13,Tutakoke_CO2_data_2015.csv,linear_slope,Value of slope of linear fit,,micromolesPerSquareMeterPerSecond,00002545,SC,
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,valley_system,Valley system to which the valley belongs,,,00002546,SC,
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,valley_of_collection,Valley in which the collection was taken,,,00002547,SC,
doi:10.18739/A27T10,Svalbard Reindeer Carbon and Nitrogen Isotope Data.csv,subvalley_year_ID,Valley and year of study,,,00002548,SC,
doi:10.18739/A2MV9S,NCEPv1_2000-2009_20km.zip,SH,Surface Height,,meter,00002549,SC,surface of what?
doi:10.18739/A2GS1T,Polaris_2017_Vegetation.csv,Total veg N g/m2,Summed N for all harvested aboveground vegetation and lichen within a plot where N proportion was measrued,,gramsPerSquareMeter,00002550,SC,
doi:10.18739/A2MV9S,NCEPv1_2000-2009_20km.zip,FRA,Surface fraction:sic or land,,dimensionless,00002551,SC,
doi:10.18739/A2MV9S,NCEPv1_2000-2009_20km.zip,SU,Sublimation and evaporation,,millimetersWaterEquivalentPerDay,00002552,SC,
doi:10.18739/A2GW0G,GeoChip_ALL data.csv,Subcategory1,Subcategory1,,,00002553,SC,
doi:10.18739/A2GW0G,GeoChip_ALL data.csv,Subcategory2,Subcategory2,,,00002553,SC,
doi:10.18739/A2GW0G,GeoChip_ALL data.csv,Gene_category,Gene_category,,,00002554,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.txt,agc_Avg,unitless,,dimensionless,00002555,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.csv,agc_Avg,unitless,,dimensionless,00002555,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.txt,agc_Avg,unitless,,dimensionless,00002555,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.csv,agc_Avg,unitless,,dimensionless,00002555,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.txt,signal_quality,unitless,,dimensionless,00002556,SC,
doi:10.18739/A22Z8G,20072008_AON_IC_1993.csv,signal_quality,unitless,,dimensionless,00002556,SC,
doi:10.18739/A2F867,20072008_AON_IC_1991.csv,signal_quality,unitless,,dimensionless,00002556,SC,
